"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","abs_log2FoldChange","entrez","symbol"
"ENSG00000112249",1323.62459697635,-0.61071039891031,0.199816429953557,0.00113853303641283,0.0043610594896104,"ENSG00000112249",0.61071039891031,10973,"ASCC3"
"ENSG00000111364",1448.72967101018,0.610473855372554,0.218321120063937,0.00257250298242141,0.00891834704114891,"ENSG00000111364",0.610473855372554,57696,"DDX55"
"ENSG00000198954",760.768899215517,-0.609836308106612,0.211188416479895,0.00194949822711892,0.00701954987164242,"ENSG00000198954",0.609836308106612,26128,"KIFBP"
"ENSG00000114054",1625.68604422409,-0.60981282373967,0.136196997007139,4.07358355434933e-06,2.61013670689461e-05,"ENSG00000114054",0.60981282373967,5096,"PCCB"
"ENSG00000154229",4738.04302267386,-0.609367998331783,0.220650119147578,0.00285933179869849,0.00978726126170239,"ENSG00000154229",0.609367998331783,5578,"PRKCA"
"ENSG00000156162",1339.78906460192,-0.609312485535247,0.156328868122895,5.17579945557669e-05,0.000272918186996235,"ENSG00000156162",0.609312485535247,286148,"DPY19L4"
"ENSG00000118181",13627.7172344009,0.609090108312656,0.205480042381052,0.00153646199038372,0.00570406288515075,"ENSG00000118181",0.609090108312656,6230,"RPS25"
"ENSG00000168092",2763.64865013289,0.609086170922072,0.200210059112898,0.00119645216536516,0.00456195828173462,"ENSG00000168092",0.609086170922072,5049,"PAFAH1B2"
"ENSG00000092330",783.668275319139,-0.60823252454738,0.151235471570287,3.09648974308839e-05,0.000170494360964362,"ENSG00000092330",0.60823252454738,26277,"TINF2"
"ENSG00000067208",393.528445593349,-0.607583287652177,0.203244375657556,0.00142301292869104,0.00532304362696279,"ENSG00000067208",0.607583287652177,7813,"EVI5"
"ENSG00000198722",1107.41260781392,0.607407842636494,0.107326999907148,8.33551145210116e-09,7.90596266289493e-08,"ENSG00000198722",0.607407842636494,10497,"UNC13B"
"ENSG00000073921",2370.37822588031,-0.607399966397151,0.189331973085796,0.000691613999207767,0.00279278459002125,"ENSG00000073921",0.607399966397151,8301,"PICALM"
"ENSG00000162688",906.96294930668,0.607282576140916,0.10519558558434,4.28074490159186e-09,4.20083952928689e-08,"ENSG00000162688",0.607282576140916,178,"AGL"
"ENSG00000273749",3694.51037769095,-0.606217254381823,0.137889953808438,5.97480139486573e-06,3.73195095864491e-05,"ENSG00000273749",0.606217254381823,23191,"CYFIP1"
"ENSG00000112584",1247.66800876204,-0.60582082525035,0.13380854026069,3.24928771074573e-06,2.11584311906456e-05,"ENSG00000112584",0.60582082525035,84498,"FAM120B"
"ENSG00000005483",1938.28135768151,0.605608558219863,0.15194584454436,3.62448401038143e-05,0.00019714329680674,"ENSG00000005483",0.605608558219863,55904,"KMT2E"
"ENSG00000130244",491.817629188109,-0.604707982173423,0.184258047518732,0.000539694268433096,0.00224765291954677,"ENSG00000130244",0.604707982173423,147965,"FAM98C"
"ENSG00000174891",975.457930278701,0.604532696471841,0.183986228477552,0.00053262626299703,0.00222129866475519,"ENSG00000174891",0.604532696471841,51319,"RSRC1"
"ENSG00000122557",783.579668326209,-0.604473655895004,0.126503612176361,9.68575548631466e-07,6.89487061758785e-06,"ENSG00000122557",0.604473655895004,64224,"HERPUD2"
"ENSG00000103544",1136.3815981871,-0.603728531837248,0.128437917641792,1.42261533592302e-06,9.83544213935353e-06,"ENSG00000103544",0.603728531837248,57020,"VPS35L"
"ENSG00000197756",15346.1670963924,0.603658888631059,0.208574878576002,0.00193718524012103,0.00697940035083931,"ENSG00000197756",0.603658888631059,6168,"RPL37A"
"ENSG00000181038",702.723052006419,-0.60361198868822,0.116980619268032,1.36156488628744e-07,1.09431904475134e-06,"ENSG00000181038",0.60361198868822,124512,"METTL23"
"ENSG00000102870",1567.39710122851,0.603230196199341,0.193783005725886,0.000961522522944351,0.00375295080175094,"ENSG00000102870",0.603230196199341,23361,"ZNF629"
"ENSG00000169087",320.458649977373,0.601842303401714,0.147035485173837,2.31780917543955e-05,0.00013039414099985,"ENSG00000169087",0.601842303401714,79663,"HSPBAP1"
"ENSG00000175087",320.971868746408,0.601419388361832,0.206351621611023,0.00182766855251402,0.00663018516953697,"ENSG00000175087",0.601419388361832,149420,"PDIK1L"
"ENSG00000128534",1479.03226574861,0.601113562620889,0.125021123901354,8.41355562966749e-07,6.05014707659417e-06,"ENSG00000128534",0.601113562620889,51691,"LSM8"
"ENSG00000203879",6535.22682549412,0.601060573080648,0.16900155427727,0.000201284818821813,0.000931745408822207,"ENSG00000203879",0.601060573080648,2664,"GDI1"
"ENSG00000087365",8333.18496157713,-0.600903716377968,0.205338410526372,0.00176313516123747,0.00642792742351075,"ENSG00000087365",0.600903716377968,10992,"SF3B2"
"ENSG00000168522",1367.52701789937,0.600603256373322,0.138319627319699,7.74746359432645e-06,4.72705507394483e-05,"ENSG00000168522",0.600603256373322,2339,"FNTA"
"ENSG00000135597",1167.54133136657,0.600415267301319,0.158398309494563,8.14129049044241e-05,0.000411991569845905,"ENSG00000135597",0.600415267301319,85021,"REPS1"
"ENSG00000140265",1331.25945829929,0.600125423153074,0.171304654801905,0.000246058809163978,0.00111342167505177,"ENSG00000140265",0.600125423153074,146050,"ZSCAN29"
"ENSG00000125485",825.292923631507,0.599636117120965,0.184970614194471,0.000627087031782915,0.0025646492652713,"ENSG00000125485",0.599636117120965,64794,"DDX31"
"ENSG00000162600",172.918523917738,-0.599468176697977,0.202281639502071,0.00157360273381028,0.00581891851025507,"ENSG00000162600",0.599468176697977,115209,"OMA1"
"ENSG00000066827",213.529916095053,-0.599345999275594,0.211702027913718,0.00237422439132268,0.00831740483173246,"ENSG00000066827",0.599345999275594,57623,"ZFAT"
"ENSG00000118564",936.302458440248,-0.598880632029989,0.163808405663384,0.00013850980388688,0.000662723271099815,"ENSG00000118564",0.598880632029989,26234,"FBXL5"
"ENSG00000136811",2623.47259105584,-0.597269510516741,0.194604214983253,0.00112546646229483,0.00431651689429264,"ENSG00000136811",0.597269510516741,4957,"ODF2"
"ENSG00000100938",1675.79003950932,-0.595941223409731,0.190786803472288,0.000943207695015988,0.00368817921019734,"ENSG00000100938",0.595941223409731,51292,"GMPR2"
"ENSG00000164897",2707.81947754608,-0.595077825018638,0.133839518420602,4.86573469856655e-06,3.08543493697231e-05,"ENSG00000164897",0.595077825018638,83590,"TMUB1"
"ENSG00000138802",1153.7250801579,-0.595035011640293,0.148132104024969,3.25398540073871e-05,0.000178283241001597,"ENSG00000138802",0.595035011640293,10427,"SEC24B"
"ENSG00000142528",511.780920057636,0.594123905657516,0.159476843212142,0.000106808318836434,0.000525447217822177,"ENSG00000142528",0.594123905657516,25888,"ZNF473"
"ENSG00000205309",353.496268530728,0.593187789096124,0.207648705269927,0.00222598456077601,0.0078669449646733,"ENSG00000205309",0.593187789096124,56953,"NT5M"
"ENSG00000170248",2643.81817946628,-0.592870586557275,0.155634782567842,7.67677304056047e-05,0.000390790316948592,"ENSG00000170248",0.592870586557275,10015,"PDCD6IP"
"ENSG00000182534",4166.0663479912,0.591535139517794,0.200998075705534,0.0017088000561537,0.00625337911565013,"ENSG00000182534",0.591535139517794,439921,"MXRA7"
"ENSG00000167380",789.072407645029,-0.589505373055037,0.20973124615208,0.00258050518473796,0.00894195834475919,"ENSG00000167380",0.589505373055037,7769,"ZNF226"
"ENSG00000117153",1114.58155024662,-0.587556044487673,0.171988551268429,0.000347825031830266,0.00151719843512246,"ENSG00000117153",0.587556044487673,59349,"KLHL12"
"ENSG00000113597",490.063880616232,0.58692748983505,0.15816738298648,0.000114904208776562,0.000560863324107906,"ENSG00000113597",0.58692748983505,80006,"TRAPPC13"
"ENSG00000128609",1525.03860930408,0.58654018370931,0.185659752463724,0.000854700137613718,0.00337817556695539,"ENSG00000128609",0.58654018370931,4698,"NDUFA5"
"ENSG00000116266",709.707333428933,-0.586354276751314,0.125291994062523,1.63334920343573e-06,1.12020812743745e-05,"ENSG00000116266",0.586354276751314,6814,"STXBP3"
"ENSG00000129680",542.029959837903,-0.583811873922092,0.13486429426798,8.53030930705642e-06,5.16793854870892e-05,"ENSG00000129680",0.583811873922092,79649,"MAP7D3"
"ENSG00000114030",1153.17180153002,-0.583485888748754,0.186435443197779,0.000949711549741541,0.00371119383125375,"ENSG00000114030",0.583485888748754,3836,"KPNA1"
"ENSG00000158604",3732.78135303293,-0.5825399541173,0.189567167568619,0.0011476871990663,0.00439108106407993,"ENSG00000158604",0.5825399541173,222068,"TMED4"
"ENSG00000143374",1405.3466870091,0.580771723575859,0.146566949489129,4.21434946024837e-05,0.000226154015815509,"ENSG00000143374",0.580771723575859,80222,"TARS2"
"ENSG00000130559",2542.01117448343,0.579881313261601,0.155253792906403,0.000106057504584592,0.000521924627889324,"ENSG00000130559",0.579881313261601,157922,"CAMSAP1"
"ENSG00000020129",2185.06584600981,-0.57947798104532,0.142358023017544,2.67962832171386e-05,0.000149266584875725,"ENSG00000020129",0.57947798104532,23154,"NCDN"
"ENSG00000104164",1471.92390719221,0.578813393216524,0.145899387107601,4.14966153459847e-05,0.000222881892301148,"ENSG00000104164",0.578813393216524,26258,"BLOC1S6"
"ENSG00000108239",385.505821700703,-0.578791897845326,0.146607153239077,4.4965133506089e-05,0.000240179420412684,"ENSG00000108239",0.578791897845326,23232,"TBC1D12"
"ENSG00000078618",3190.5878384731,-0.578151938361204,0.131003898955476,5.87405318020128e-06,3.67360838367629e-05,"ENSG00000078618",0.578151938361204,4898,"NRDC"
"ENSG00000164896",4340.28908401223,-0.578045317059438,0.15540601930375,0.000113143310879033,0.000552807462447539,"ENSG00000164896",0.578045317059438,10922,"FASTK"
"ENSG00000146247",1873.23615639557,0.57674229795809,0.138971565210853,1.91345306778069e-05,0.000108849626002859,"ENSG00000146247",0.57674229795809,55023,"PHIP"
"ENSG00000059758",555.331547759503,-0.57663015789567,0.148859910940328,6.12980752970401e-05,0.000318412687721379,"ENSG00000059758",0.57663015789567,5128,"CDK17"
"ENSG00000175221",1948.97399472393,-0.576174316627066,0.135911012621096,1.29444785223664e-05,7.59242479020941e-05,"ENSG00000175221",0.576174316627066,10025,"MED16"
"ENSG00000100154",1294.59181304679,0.575999471932353,0.19684097080555,0.0018626111323094,0.00674553306560452,"ENSG00000100154",0.575999471932353,23331,"TTC28"
"ENSG00000126653",673.423548541614,-0.575899124151734,0.168293268139898,0.000349257208767377,0.00152256057943478,"ENSG00000126653",0.575899124151734,84081,"NSRP1"
"ENSG00000143384",6042.06722040445,-0.575514049222564,0.171872464643721,0.000454986881931743,0.0019304948704889,"ENSG00000143384",0.575514049222564,574406,"MCL1"
"ENSG00000186687",707.851711707993,0.574701132645191,0.204915180777639,0.00271433014286299,0.00934420833405538,"ENSG00000186687",0.574701132645191,90624,"LYRM7"
"ENSG00000163156",856.881600314637,0.573870764569955,0.180981746910629,0.000844343968717814,0.00333944158062452,"ENSG00000163156",0.573870764569955,100534012,"SCNM1"
"ENSG00000124193",5052.1306501009,0.573582822786872,0.178067027123931,0.000712151734970157,0.00286531067310939,"ENSG00000124193",0.573582822786872,6431,"SRSF6"
"ENSG00000183309",1259.19393835737,-0.573363069701375,0.185428451431485,0.00109912851236955,0.00422950905746029,"ENSG00000183309",0.573363069701375,9831,"ZNF623"
"ENSG00000179523",299.069758832628,-0.572531204219648,0.195273309457299,0.00184290539710062,0.00667900242853598,"ENSG00000179523",0.572531204219648,645212,"EIF3J-DT"
"ENSG00000198742",1116.59834467348,-0.571968680031418,0.120328647427128,1.17402310151394e-06,8.23434567391288e-06,"ENSG00000198742",0.571968680031418,57154,"SMURF1"
"ENSG00000005448",1166.98399338498,-0.571676104656832,0.187989151200722,0.00130359399775405,0.00491951721539485,"ENSG00000005448",0.571676104656832,84058,"WDR54"
"ENSG00000140750",1591.42119200034,-0.568657749237316,0.146798667301326,6.23032457926483e-05,0.000323410191155025,"ENSG00000140750",0.568657749237316,55114,"ARHGAP17"
"ENSG00000104756",826.624298847951,-0.567495684323727,0.192779237968834,0.00179454533034571,0.00652397165599928,"ENSG00000104756",0.567495684323727,54793,"KCTD9"
"ENSG00000163040",719.646720728577,0.567444085749158,0.202011039169839,0.00271976475027551,0.00935969483417639,"ENSG00000163040",0.567444085749158,90557,"CCDC74A"
"ENSG00000108523",1703.00072672769,-0.566767078526434,0.196020135229769,0.0021168407935745,0.00753265099363596,"ENSG00000108523",0.566767078526434,26001,"RNF167"
"ENSG00000257093",1467.00179913107,-0.565888083715096,0.177075352952045,0.000789195384180446,0.00314119016676118,"ENSG00000257093",0.565888083715096,57189,"DENND11"
"ENSG00000169032",1052.67187618362,-0.564884724307599,0.150572122164709,0.000102516573769031,0.000507159694787828,"ENSG00000169032",0.564884724307599,5604,"MAP2K1"
"ENSG00000145734",1113.48114187983,0.56440497639152,0.13567908850709,1.88100003026096e-05,0.000107186294435087,"ENSG00000145734",0.56440497639152,55814,"BDP1"
"ENSG00000057663",573.708681688696,-0.563441273938743,0.194452771811203,0.00209085995245897,0.00745522329408075,"ENSG00000057663",0.563441273938743,9474,"ATG5"
"ENSG00000124535",1760.95564278175,-0.563421426227249,0.161879717077015,0.000289474231256365,0.00128603329111807,"ENSG00000124535",0.563421426227249,56897,"WRNIP1"
"ENSG00000115942",1000.22743886227,0.563302018484366,0.169025307892081,0.00049364312093808,0.00207631677839992,"ENSG00000115942",0.563302018484366,4999,"ORC2"
"ENSG00000123562",7252.03118052195,-0.563209508958692,0.175879267587882,0.000776203221646467,0.00309370128451174,"ENSG00000123562",0.563209508958692,9643,"MORF4L2"
"ENSG00000196422",2505.75149763492,-0.562783998776563,0.196019609596644,0.00227256407310117,0.0080051749484187,"ENSG00000196422",0.562783998776563,9858,"PPP1R26"
"ENSG00000196531",7246.49165405388,0.561683383943349,0.190369322311168,0.00177807929309942,0.00647095618679795,"ENSG00000196531",0.561683383943349,4666,"NACA"
"ENSG00000130640",2938.27244254628,-0.561304137187383,0.176941613842425,0.000862632522019387,0.00340683668971188,"ENSG00000130640",0.561304137187383,10844,"TUBGCP2"
"ENSG00000158691",579.764842785303,0.560761493641581,0.138782746090168,3.16430600909792e-05,0.000173917733446861,"ENSG00000158691",0.560761493641581,9753,"ZSCAN12"
"ENSG00000185024",1795.14287448745,0.559778836343528,0.131194775099207,1.1848746052584e-05,6.9934625983586e-05,"ENSG00000185024",0.559778836343528,2972,"BRF1"
"ENSG00000122042",638.325872021471,-0.559390032876208,0.193051425780358,0.00210801010966968,0.00750656648661613,"ENSG00000122042",0.559390032876208,5412,"UBL3"
"ENSG00000123575",1151.89515111046,-0.558425188665512,0.189996049705502,0.00185514806377505,0.00672093769327339,"ENSG00000123575",0.558425188665512,139231,"FAM199X"
"ENSG00000106460",1767.11864768971,-0.558378458574264,0.195380363249036,0.00238778022769391,0.00836001570505523,"ENSG00000106460",0.558378458574264,54664,"TMEM106B"
"ENSG00000140553",2845.42140228289,-0.558055186949761,0.144980285703804,7.0340944059172e-05,0.000361136445991497,"ENSG00000140553",0.558055186949761,55898,"UNC45A"
"ENSG00000182774",630.403540472661,0.557968307559255,0.199758488885021,0.00290828655278179,0.00992766136319723,"ENSG00000182774",0.557968307559255,6218,"RPS17"
"ENSG00000166169",969.757344806992,-0.557023667855086,0.188113621962728,0.00173586655579346,0.00634083452644971,"ENSG00000166169",0.557023667855086,27343,"POLL"
"ENSG00000164610",540.613525511203,0.55456879267993,0.169343798001512,0.000615434328071024,0.00252214649752411,"ENSG00000164610",0.55456879267993,6100,"RP9"
"ENSG00000111752",829.727322139726,0.554155386585433,0.166313262823209,0.000504056865484075,0.00211478449265779,"ENSG00000111752",0.554155386585433,1911,"PHC1"
"ENSG00000185359",5679.23862577893,-0.553450473527478,0.165663059758042,0.000489255942075963,0.00206017311336489,"ENSG00000185359",0.553450473527478,9146,"HGS"
"ENSG00000117859",1794.81804736045,-0.553107839166397,0.103322755176685,5.29348040309941e-08,4.51434625626821e-07,"ENSG00000117859",0.553107839166397,114883,"OSBPL9"
"ENSG00000092140",1005.67065246689,0.549789106158979,0.167915395520545,0.000622660741848753,0.00254758795278148,"ENSG00000092140",0.549789106158979,55632,"G2E3"
"ENSG00000174996",1853.87562840918,0.549524116827927,0.160187189107334,0.000357423700206802,0.00155477496833908,"ENSG00000174996",0.549524116827927,64837,"KLC2"
"ENSG00000140463",668.419755577123,-0.548882759574143,0.186769518014205,0.00189304538403723,0.00683678168712867,"ENSG00000140463",0.548882759574143,585,"BBS4"
"ENSG00000108819",5349.07615429427,-0.548651451794036,0.140643010176977,5.80184320453027e-05,0.000302686011742778,"ENSG00000108819",0.548651451794036,84687,"PPP1R9B"
"ENSG00000178950",3836.20864917456,-0.548116546038069,0.186395151983017,0.00188527645869024,0.00681528347945837,"ENSG00000178950",0.548116546038069,2580,"GAK"
"ENSG00000100347",1438.52760487101,-0.54800523459158,0.150806790435427,0.000167781031763681,0.000789933938600055,"ENSG00000100347",0.54800523459158,25813,"SAMM50"
"ENSG00000160767",4053.89795419077,-0.547899716036017,0.163751728817993,0.000485837242635316,0.00204807585826001,"ENSG00000160767",0.547899716036017,10712,"FAM189B"
"ENSG00000183597",296.622881089088,-0.545682336843772,0.190468460813764,0.00239708000313469,0.00838581580100399,"ENSG00000183597",0.545682336843772,128989,"TANGO2"
"ENSG00000173898",4679.66980841132,0.545128856998925,0.172725069650633,0.000941078460274258,0.00368081228651113,"ENSG00000173898",0.545128856998925,6712,"SPTBN2"
"ENSG00000132964",594.601655622838,0.543920774394814,0.166489816970137,0.000645897620320452,0.00263265062034066,"ENSG00000132964",0.543920774394814,1024,"CDK8"
"ENSG00000156052",1913.03627497408,0.54328432114083,0.161852737016484,0.000471910677020324,0.00199525163570044,"ENSG00000156052",0.54328432114083,2776,"GNAQ"
